,Unnamed: 0,userID,ISBN,Rating,Title,Author,PublicationYear,publisher,bookTitle,bookAuthor,unique_ISBN,Location,Age,TotalRatingCount
5524,24360,6575,0316776963,8,Me Talk Pretty One Day,David Sedaris,2001.0,Back Bay Books,,,0316776963,"seattle, washington, usa",34.74663765822785,457
5525,24361,6575,0316777722,9,Me Talk Pretty One Day,David Sedaris,2000.0,"Little, Brown",,,0316776963,"seattle, washington, usa",34.74663765822785,457
5526,24362,6575,0316779423,5,Barrel Fever : Stories and Essays (Barrel Fever),David Sedaris,1995.0,Back Bay Books,,,0316779423,"seattle, washington, usa",34.74663765822785,83
5527,24363,6575,0316781010,0,Fortune's Rocks: A Novel,Anita Shreve,1999.0,Back Bay Books,,,0316781010,"seattle, washington, usa",34.74663765822785,123
5528,24364,6575,0316781266,0,The Last Time They Met : A Novel,Anita Shreve,2002.0,Back Bay Books,,,0316781266,"seattle, washington, usa",34.74663765822785,312
5529,24365,6575,0316782505,0,The Weight of Water,Anita Shreve,2001.0,"Little, Brown",,,0316782505,"seattle, washington, usa",34.74663765822785,117
5530,24367,6575,0316789844,0,Resistance : A Novel,Anita Shreve,1997.0,Back Bay Books,,,0316789844,"seattle, washington, usa",34.74663765822785,60
5531,24372,6575,0345298349,0,Gorky Park,Martin Cruz Smith,1993.0,Ballantine Books,,,0345298349,"seattle, washington, usa",34.74663765822785,92
5532,24376,6575,0345338715,0,"Enchanters' End Game (The Belgariad, Book 5)",David Eddings,1988.0,Del Rey Books,,,0345338715,"seattle, washington, usa",34.74663765822785,52
5533,24378,6575,0345366239,9,The Eight,Katherine Neville,1995.0,Ballantine Books,,,0345366239,"seattle, washington, usa",34.74663765822785,113
5534,24379,6575,034536676X,7,The World According to Garp,John Irving,1994.0,Ballantine Books,,,034536676X,"seattle, washington, usa",34.74663765822785,116
5535,24380,6575,0345370805,0,How to Make an American Quilt,Whitney Otto,1992.0,Ballantine Books,,,0345370805,"seattle, washington, usa",34.74663765822785,177
5536,24384,6575,0345389247,8,Crazy in Alabama,Mark Childress,1994.0,Ballantine Books,,,0345389247,"seattle, washington, usa",34.74663765822785,60
5537,24386,6575,034539044X,0,Rose,Martin Cruz Smith,1997.0,Ballantine Books,,,034539044X,"seattle, washington, usa",34.74663765822785,72
5538,24387,6575,0345391802,8,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995.0,Ballantine Books,,,0671664964,"seattle, washington, usa",34.74663765822785,268
5539,24388,6575,0345392825,0,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),Mary Pipher,1995.0,Ballantine Books,,,0345392825,"seattle, washington, usa",34.74663765822785,97
5540,24389,6575,0345402308,0,Fourth Procedure,STANLEY POTTINGER,1995.0,Ballantine Books,,,0345402308,"seattle, washington, usa",34.74663765822785,53
5541,24391,6575,0345404114,0,Sleepers,Lorenzo Carcaterra,1996.0,Ballantine Books,,,0345404114,"seattle, washington, usa",34.74663765822785,129
5542,24393,6575,0345413350,5,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1997.0,Del Rey,,,037582345X,"seattle, washington, usa",34.74663765822785,336
5543,24394,6575,0345416260,8,Pope Joan (Ballantine Reader's Circle),Donna Woolfolk Cross,1996.0,Ballantine Books,,,0345416260,"seattle, washington, usa",34.74663765822785,88
5544,24396,6575,0345419081,0,The Eight,KATHERINE NEVILLE,1997.0,Ballantine Books,,,0345366239,"seattle, washington, usa",34.74663765822785,113
5545,24397,6575,0345423135,7,The Magic Circle,Katherine Neville,1999.0,Ballantine Books,,,0345423135,"seattle, washington, usa",34.74663765822785,60
5546,24398,6575,0345430514,0,"Another City, Not My Own: A Novel in the Form of a Memoir",Dominick Dunne,1999.0,Ballantine Books,,,0345430514,"seattle, washington, usa",34.74663765822785,58
5547,24399,6575,0345433491,8,Hanna's Daughters (Ballantine Reader's Circle),Marianne Fredriksson,1999.0,Ballantine Books,,,0345433491,"seattle, washington, usa",34.74663765822785,75
5548,24400,6575,0345435168,0,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,2001.0,Ballantine Books,,,0345435168,"seattle, washington, usa",34.74663765822785,134
5549,24407,6575,0373243790,0,Considering Kate (The Stanislaskis) (Silhouette Special Edition),Nora Roberts,2001.0,Silhouette,,,0373243790,"seattle, washington, usa",34.74663765822785,72
5550,24408,6575,0373250126,5,Milkrun,Sarah Mlynowski,2001.0,Harlequin,,,0373250126,"seattle, washington, usa",34.74663765822785,80
5551,24409,6575,0373270976,0,"Night Shield (Intimate Moments, 1027)",Nora Roberts,2000.0,Silhouette,,,0373270976,"seattle, washington, usa",34.74663765822785,52
5552,24412,6575,0374121230,6,Child of My Heart,Alice McDermott,2002.0,Farrar Straus &amp; Giroux,,,0374121230,"seattle, washington, usa",34.74663765822785,63
5553,24413,6575,0374129983,0,The Corrections,Jonathan Franzen,2001.0,Farrar Straus &amp; Giroux,,,0374129983,"seattle, washington, usa",34.74663765822785,147
5554,24418,6575,0375412824,0,The Dive From Clausen's Pier (Alex Awards),ANN PACKER,2002.0,Knopf,,,0375412824,"seattle, washington, usa",34.74663765822785,120
5555,24419,6575,037541309X,9,Balzac and the Little Chinese Seamstress,Dai Sijie,2001.0,Alfred A. Knopf,,,037541309X,"seattle, washington, usa",34.74663765822785,75
5556,24422,6575,0375422412,7,Three Junes,Julia Glass,2002.0,Pantheon Books,,,0385721420,"seattle, washington, usa",34.74663765822785,216
5557,24426,6575,0375502238,7,Blessings,ANNA QUINDLEN,2002.0,Random House,,,0345468694,"seattle, washington, usa",34.74663765822785,201
5558,24429,6575,0375700757,0,Cold Mountain : A Novel,CHARLES FRAZIER,1998.0,Vintage,,,0375700757,"seattle, washington, usa",34.74663765822785,311
5559,24431,6575,0375702709,0,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997.0,Vintage Books USA,,,0375702709,"seattle, washington, usa",34.74663765822785,192
5560,24432,6575,0375703861,0,White Teeth: A Novel,Zadie Smith,2001.0,Vintage Books USA,,,0375703861,"seattle, washington, usa",34.74663765822785,164
5561,24435,6575,0375705856,8,Plainsong (Vintage Contemporaries),KENT HARUF,2000.0,Vintage,,,0375705856,"seattle, washington, usa",34.74663765822785,156
5562,24436,6575,0375706410,9,Waiting (Vintage International),Ha Jin,2000.0,Vintage Books USA,,,0375706410,"seattle, washington, usa",34.74663765822785,109
5563,24437,6575,0375706771,7,Midwives: A Novel,Chris Bohjalian,1998.0,Vintage,,,0375706771,"seattle, washington, usa",34.74663765822785,380
5564,24438,6575,0375707972,0,The Reader,Bernhard Schlink,1999.0,Vintage Books USA,,,0375707972,"seattle, washington, usa",34.74663765822785,466
5565,24439,6575,037570924X,0,An Equal Music,Vikram Seth,2000.0,Vintage Books USA,,,0767902912,"seattle, washington, usa",34.74663765822785,52
5566,24444,6575,0375725784,7,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001.0,Vintage Books USA,,,0375725784,"seattle, washington, usa",34.74663765822785,302
5567,24445,6575,0375726349,0,The Human Stain : A Novel,PHILIP ROTH,2001.0,Vintage,,,0375726349,"seattle, washington, usa",34.74663765822785,67
5568,24446,6575,0375727345,0,House of Sand and Fog,Andre Dubus III,2000.0,Vintage Books,,,0375727345,"seattle, washington, usa",34.74663765822785,588
5569,24450,6575,0375760911,7,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002.0,Villard Books,,,0375760911,"seattle, washington, usa",34.74663765822785,113
5570,24451,6575,0380002930,4,Watership Down,Richard Adams,1976.0,Avon,,,0140039589,"seattle, washington, usa",34.74663765822785,312
5571,24453,6575,0380716542,0,Birds of Prey: A Novel of Suspense,J.A. Jance,2002.0,Avon,,,0380716542,"seattle, washington, usa",34.74663765822785,77
5572,24455,6575,0380718839,0,Booked to Die (Cliff Janeway Novels (Paperback)),John Dunning,1993.0,Avon,,,0743410653,"seattle, washington, usa",34.74663765822785,74
5573,24457,6575,0380726254,0,Serpent's Tooth : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1998.0,Avon,,,0380726254,"seattle, washington, usa",34.74663765822785,70
5574,24459,6575,0380728133,0,Bloodsucking Fiends: A Love Story,Christopher Moore,1996.0,Perennial,,,0380728133,"seattle, washington, usa",34.74663765822785,69
5575,24460,6575,0380730138,0,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998.0,Perennial,,,0380730138,"seattle, washington, usa",34.74663765822785,265
5576,24467,6575,0380789035,0,American Gods,Neil Gaiman,2002.0,HarperTorch,,,0380789035,"seattle, washington, usa",34.74663765822785,302
5577,24476,6575,0380816555,0,Practical Demonkeeping,Christopher Moore,2000.0,Perennial,,,0380816555,"seattle, washington, usa",34.74663765822785,70
5578,24478,6575,0380977788,9,Coraline,Neil Gaiman,2002.0,HarperCollins,,,0380807343,"seattle, washington, usa",34.74663765822785,183
5579,24480,6575,0385265700,0,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990.0,Anchor,,,0385265700,"seattle, washington, usa",34.74663765822785,319
5580,24484,6575,0385323638,0,Pink Slip,RITA CIRESI,1999.0,Delta,,,0385323638,"seattle, washington, usa",34.74663765822785,52
5581,24485,6575,0385324057,0,Summer Sisters,Judy Blume,1998.0,Delacorte Press,,,0440226430,"seattle, washington, usa",34.74663765822785,573
5582,24486,6575,038533334X,4,Charming Billy,Alice McDermott,1999.0,Delta,,,038533334X,"seattle, washington, usa",34.74663765822785,150
5583,24490,6575,0385335482,5,Confessions of a Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001.0,Delta,,,0385335482,"seattle, washington, usa",34.74663765822785,350
5584,24492,6575,038542017X,0,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",LAURA ESQUIVEL,1995.0,Anchor,,,038542017X,"seattle, washington, usa",34.74663765822785,121
5585,24493,6575,0385474547,8,Things Fall Apart : A Novel,CHINUA ACHEBE,1994.0,Anchor,,,0385474547,"seattle, washington, usa",34.74663765822785,71
5586,24496,6575,0385484518,6,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997.0,Doubleday,,,0385484518,"seattle, washington, usa",34.74663765822785,493
5587,24497,6575,0385490445,0,Alias Grace : A Novel,Margaret Atwood,1997.0,Anchor,,,0385490445,"seattle, washington, usa",34.74663765822785,84
5588,24498,6575,0385491034,0,The Robber Bride,MARGARET ATWOOD,1998.0,Anchor,,,0553569058,"seattle, washington, usa",34.74663765822785,170
5589,24504,6575,0385498802,0,Bee Season: A Novel,Myla Goldberg,2001.0,Anchor Books/Doubleday,,,0385498802,"seattle, washington, usa",34.74663765822785,175
5590,24506,6575,0385504209,0,The Da Vinci Code,Dan Brown,2003.0,Doubleday,,,0385504209,"seattle, washington, usa",34.74663765822785,898
5591,24507,6575,0385720106,7,A Map of the World,Jane Hamilton,1999.0,Anchor Books/Doubleday,,,0385720106,"seattle, washington, usa",34.74663765822785,327
5592,24509,6575,038572179X,0,Atonement : A Novel,IAN MCEWAN,2003.0,Anchor,,,038572179X,"seattle, washington, usa",34.74663765822785,181
5593,24510,6575,0385722206,9,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002.0,Anchor,,,0385722206,"seattle, washington, usa",34.74663765822785,284
5594,24511,6575,0385722435,0,Ella Minnow Pea: A Novel in Letters,Mark Dunn,2002.0,Anchor Books/Doubleday,,,0385722435,"seattle, washington, usa",34.74663765822785,75
5595,24512,6575,039304016X,0,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1997.0,Little Brown and Company,,,039304016X,"seattle, washington, usa",34.74663765822785,64
5596,24525,6575,0399145672,0,Big Trouble,Dave Barry,1999.0,Putnam Publishing Group,,,0425178102,"seattle, washington, usa",34.74663765822785,222
5597,24526,6575,0399146431,0,The Bonesetter's Daughter,Amy Tan,2001.0,Putnam Publishing Group,,,0804114986,"seattle, washington, usa",34.74663765822785,384
5598,24534,6575,042511774X,0,Breathing Lessons,Anne Tyler,1994.0,Berkley Publishing Group,,,042511774X,"seattle, washington, usa",34.74663765822785,239
5599,24535,6575,042513699X,5,Turtle Moon,Alice Hoffman,1993.0,Berkley Publishing Group,,,042513699X,"seattle, washington, usa",34.74663765822785,142
5600,24537,6575,0425167720,8,An Instance of the Fingerpost,Iain Pears,1999.0,Berkley Publishing Group,,,0425167720,"seattle, washington, usa",34.74663765822785,114
5601,24538,6575,0425169863,0,Point of Origin,Patricia Daniels Cornwell,1999.0,Berkley Publishing Group,,,0425169863,"seattle, washington, usa",34.74663765822785,277
5602,24539,6575,0425169871,0,Firebird,Janice Graham,1999.0,Berkley Publishing Group,,,0425169871,"seattle, washington, usa",34.74663765822785,86
5603,24540,6575,0425174344,6,Local Girls,Alice Hoffman,2000.0,Berkley Publishing Group,,,0399145079,"seattle, washington, usa",34.74663765822785,73
5604,24541,6575,0425176487,0,The Pull of the Moon,Elizabeth Berg,2000.0,Berkley Publishing Group,,,0425176487,"seattle, washington, usa",34.74663765822785,101
5605,24542,6575,0425178102,0,Big Trouble,Dave Barry,2001.0,Berkley Publishing Group,,,0425178102,"seattle, washington, usa",34.74663765822785,222
5606,24543,6575,0425179885,0,The Devil's Code,John Sandford,2004.0,Berkley Publishing Group,,,0399146504,"seattle, washington, usa",34.74663765822785,121
5607,24544,6575,0425184943,4,Blue Diary,Alice Hoffman,2002.0,Berkley Publishing Group,,,0425184943,"seattle, washington, usa",34.74663765822785,137
5608,24546,6575,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003.0,Scholastic,,,043935806X,"seattle, washington, usa",34.74663765822785,347
5609,24552,6575,0440212561,0,Outlander,DIANA GABALDON,1992.0,Dell,,,0385319959,"seattle, washington, usa",34.74663765822785,283
5610,24553,6575,0440213525,0,The Client,John Grisham,1994.0,Dell Publishing Company,,,0440213525,"seattle, washington, usa",34.74663765822785,483
5611,24554,6575,0440214041,0,The Pelican Brief,John Grisham,1993.0,Dell,,,0440214041,"seattle, washington, usa",34.74663765822785,581
5612,24555,6575,044022103X,0,One True Thing,Anna Quindlen,1995.0,Dell,,,044022103X,"seattle, washington, usa",34.74663765822785,233
5613,24556,6575,0440221099,7,Talk Before Sleep: A Novel,Elizabeth Berg,1995.0,Island,,,0440221099,"seattle, washington, usa",34.74663765822785,71
5614,24558,6575,0440222656,0,The Horse Whisperer,Nicholas Evans,1996.0,Dell,,,0440222656,"seattle, washington, usa",34.74663765822785,507
5615,24559,6575,0440226430,0,Summer Sisters,Judy Blume,1999.0,Dell Publishing Company,,,0440226430,"seattle, washington, usa",34.74663765822785,573
5616,24560,6575,0440235162,0,The Smoke Jumper,Nicholas Evans,2002.0,Dell Publishing Company,,,0440235162,"seattle, washington, usa",34.74663765822785,262
5617,24561,6575,0440236673,0,The Brethren,John Grisham,2000.0,Island,,,0440236673,"seattle, washington, usa",34.74663765822785,556
5618,24564,6575,0441627404,0,The Once and Future King,T. H. White,1987.0,Ace Books,,,0441627404,"seattle, washington, usa",34.74663765822785,77
5619,24565,6575,0446310492,0,To Kill a Mockingbird,Harper Lee,1985.0,Warner Books,,,0446310786,"seattle, washington, usa",34.74663765822785,510
5620,24566,6575,0446359750,0,Devices and Desires,Phyllis White,1991.0,Warner Books,,,0446359750,"seattle, washington, usa",34.74663765822785,85
5621,24568,6575,0446394521,0,Daisy Fay and the Miracle Man,Fannie Flagg,1992.0,Warner Books,,,0446394521,"seattle, washington, usa",34.74663765822785,165
5622,24570,6575,0446516538,0,Slow Waltz in Cedar Bend,Robert James Waller,1993.0,Warner Books,,,0446601640,"seattle, washington, usa",34.74663765822785,248
5623,24571,6575,044651862X,0,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994.0,Warner Books,,,044651862X,"seattle, washington, usa",34.74663765822785,188
5624,24572,6575,0446527785,1,A Bend in the Road,Nicholas Sparks,2001.0,Warner Books,,,0446527785,"seattle, washington, usa",34.74663765822785,346
5625,24574,6575,0446600660,7,Strip Tease,Carl Hiaasen,1994.0,Warner Books,,,0446600660,"seattle, washington, usa",34.74663765822785,82
5626,24575,6575,0446603422,5,Stormy Weather,Carl Hiaasen,1996.0,Warner Books,,,0446603422,"seattle, washington, usa",34.74663765822785,103
5627,24577,6575,0446604658,0,Lucky You,Carl Hiaasen,1998.0,Warner Vision,,,0446604658,"seattle, washington, usa",34.74663765822785,129
5628,24578,6575,0446604666,7,Sick Puppy,Carl Hiaasen,2001.0,Warner Vision,,,0446604666,"seattle, washington, usa",34.74663765822785,210
5629,24579,6575,0446606812,2,Message in a Bottle,Nicholas Sparks,1999.0,Warner Vision,,,0446606812,"seattle, washington, usa",34.74663765822785,496
5630,24580,6575,044661193X,0,Basket Case,Carl Hiaasen,2003.0,Warner Books,,,044661193X,"seattle, washington, usa",34.74663765822785,119
5631,24581,6575,0446612545,0,The Beach House,James Patterson,2003.0,Warner Books,,,0316969680,"seattle, washington, usa",34.74663765822785,435
5632,24582,6575,0446670251,0,The Virgin Suicides,Jeffrey Eugenides,1994.0,Warner Books,,,0446670251,"seattle, washington, usa",34.74663765822785,201
5633,24583,6575,0446672211,8,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998.0,Warner Books,,,0446672211,"seattle, washington, usa",34.74663765822785,585
5634,24584,6575,0446675059,0,The Honk and Holler Opening Soon,Billie Letts,1999.0,Warner Books,,,0446675059,"seattle, washington, usa",34.74663765822785,164
5635,24585,6575,0446677388,0,Kiss the Girls,James Patterson,2000.0,Warner Books,,,0446601241,"seattle, washington, usa",34.74663765822785,256
5636,24586,6575,0446677450,0,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",Robert T. Kiyosaki,2000.0,Warner Books,,,0446677450,"seattle, washington, usa",34.74663765822785,64
5637,24588,6575,0446679364,0,The Future Homemakers of America,Laurie Graham,2002.0,Warner Books,,,0446679364,"seattle, washington, usa",34.74663765822785,76
5638,24590,6575,0449003981,0,A Patchwork Planet (Ballantine Reader's Circle),Anne Tyler,1999.0,Ballantine Books,,,0449003981,"seattle, washington, usa",34.74663765822785,66
5639,24592,6575,0449005615,0,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002.0,Ballantine Books,,,0449005615,"seattle, washington, usa",34.74663765822785,275
